KIC,Porb,sol,chi_fit,window,dur1,dur2,ecc
9784230,0.798,[ 0.21806418 -0.21481704  0.01948722  0.21784477  0.18393503  0.01899805],113013.59281788937,21.0,0.1204400531646849,0.1174167971515332,0.0127197669950951
9821078,8.429,[ 0.46164302  0.78050819  0.03291781  0.15051417 -3.429984    0.03261713],67721.6680238287,11.0,0.2034473431465095,0.2015890124586716,0.0046484530520715
9834719,3.243,[ 0.00803984  1.54961242  0.01661446  0.0073508  -0.07130719  0.01678612],1809.3451060244352,11.0,0.1026850570929842,0.1037460171916895,0.0051472195292732
9873869,4.995,[ 0.27515733  0.65026997  0.04109457  0.02792853 -1.84703567  0.04098769],140734.12447246586,41.0,0.2539835560199672,0.253322991268651,0.0013035354671444
9881258,4.057,[ 0.13108078 -1.89957614  0.04459608  0.12005231  0.1284613   0.04526864],62065.94606566396,11.0,0.2756244683316691,0.279781243290617,0.0074863561170251
9892471,8.268,[ 0.07502435 -1.63603411  0.03178174  0.00925847  2.49582085  0.03113179],23296.59333866951,31.0,0.1964258943019219,0.192408926538377,0.0103388168369859
9934208,9.058,[ 0.14179105 -3.23211272  0.0421583   0.00956854  1.81798922  0.03477905],14212.650799198958,41.0,0.2605578641813766,0.2149507147506675,0.1317778053339802
9940565,4.279,[ 0.00825689 -0.73059595  0.02556636  0.00659729  1.40931461  0.02586319],1590.6712058043604,21.0,0.1580120119497601,0.1598465130829893,0.0057734067354968
9944201,0.722,[ 0.02106115  0.18542911  0.01600286  0.00475701 -0.17502238  0.01548243],21024.603907303484,31.0,0.0989051074025262,0.0956885922749268,0.0165724107608158
9944421,7.095,[ 0.24299168 -3.23542375  0.03263149  0.03202609  0.75037412  0.03717071],17322.893409159162,61.0,0.2016777664577533,0.2297322682951241,0.1168119404286408
9945280,1.303,[ 0.02370765  0.24590543  0.02229941  0.01359295 -0.40281507  0.02030356],29780.90082907605,21.0,0.137820712747314,0.1254854329672911,0.0469673485199734
9963461,10.582,[0.12619161 2.66015851 0.07023779 0.00641188 4.80701114 0.0506262 ],511814.5249270391,51.0,0.4341021749607696,0.3128934593958927,0.494120416230807
9966115,8.947,[ 0.09529822  2.55981394  0.05012177  0.00382624 -1.9118872   0.05211446],44344.67117424071,41.0,0.3097758420220966,0.3220915878321257,0.0194935865679761
9971475,5.357,[ 0.20731948  0.38486504  0.03838359  0.08460103 -2.29328204  0.0383067 ],43938.63920305743,11.0,0.2372283981397316,0.2367532318397165,0.0010078264340373
10020423,7.448,[ 0.17193296 -1.26486641  0.04263903  0.00648621  2.36444653  0.04148419],39436.30705000727,51.0,0.2635290295737982,0.2563915607884262,0.0242331494365025
10031409,4.144,[ 0.2146788  -0.1333612   0.03933573  0.1941257   1.93860655  0.03957324],48605.70841505829,11.0,0.2431130601651052,0.2445810080895056,0.0030100018133081
10091257,3.404,[ 0.05603657 -0.49713696  0.02794949  0.04547333  1.20591214  0.02820811],21591.20188085474,41.0,0.1727408071982228,0.1743392557249765,0.0046307919776946
10095512,6.017,[ 0.13055315  0.35643511  0.04309371  0.05844442 -2.64769568  0.04356936],19806.50344446375,111.0,0.266339149576138,0.2692788911336095,0.0056057732097348
10129482,0.846,[ 0.18534224 -0.15902569  0.01701089  0.04384725  0.26504804  0.01631153],82510.32570104703,31.0,0.1051351946014307,0.1008128646256166,0.0210819528030415
10155080,3.861,[ 0.06568694 -0.35066936  0.03549712  0.04205557  1.58020984  0.03559136],10552.125268534724,11.0,0.2193887164502694,0.2199711235803274,0.0013345278496097
10189523,1.014,[ 0.04294128 -0.11363192  0.01497367  0.02896772  0.39588263  0.01389508],5974.426040229386,21.0,0.0925442110586956,0.0858780781672422,0.0375640611226488
10215869,5.017,[ 0.15621857  1.41849761  0.04472117  0.00642471 -1.08979899  0.0425697 ],686724.4597617126,41.0,0.2763976345293173,0.2631005208616201,0.0246472725073899
10257903,0.859,[ 0.08325587 -0.35214853  0.02357285  0.04372759  0.07894283  0.0175438 ],191920.0972111425,21.0,0.145691173517127,0.1084288233043377,0.1466617654020748
10259029,7.061,"[ 5.83662463e-02 -2.62074527e+00  3.07626777e-02  2.27747749e-03
  1.51439657e+00  1.67494044e-02]",37134.08094560447,11.0,0.1901276408636327,0.1035191008682141,0.3241651757385739
10264202,1.035,[ 0.10487441  0.00543137  0.01903478  0.06688466 -0.50954207  0.0156459 ],195048.7665981179,11.0,0.1176438103753535,0.096698949392989,0.0977918777366401
10268903,1.104,[ 0.05856117 -0.27803042  0.01336669  0.03084839  0.27479571  0.01307476],23082.39504378538,21.0,0.0826123795410093,0.0808080853660415,0.0111032025731734
10274244,13.684,[ 0.20604567  0.98864865  0.04209284  0.01233666 -6.46465464  0.05434272],693393.4132619784,101.0,0.260153316593621,0.3358632838566837,0.1451201633872237
10275074,4.363,[ 0.08918737  1.0947113   0.04009563  0.08714021 -1.08684416  0.04007312],119892.49718459536,41.0,0.2478096272016938,0.2476705206130223,0.0002814604019755
10287248,4.722,[ 0.08925609 -0.96333856  0.03525168  0.00704227  0.63052056  0.02282911],208411.65578094585,11.0,0.2178717644041288,0.1410945023903429,0.3329715528238388
10294608,3.709,[ 0.50384019 -1.02859449  0.0414343   0.37496649  0.82584143  0.04316706],169823.5171959267,11.0,0.2560832330771281,0.2667925104661941,0.0204815138598811
10351767,0.635,[ 0.03180257 -0.03052937  0.01756579  0.0221421   0.28805356  0.01538223],101751.51220393796,21.0,0.108564721498441,0.0950693270685585,0.0663268990484921
10384962,2.879,[ 0.05409072 -1.10973407  0.0263698   0.00170177  0.33168949  0.02059028],9834.43943833428,21.0,0.1629776048590807,0.1272575229812472,0.1230773851288628
10385682,6.207,[ 0.38043251  1.36285271  0.05863028  0.36937052 -1.74081213  0.05892229],51084.80237158037,11.0,0.3623623827717335,0.3641671000354174,0.0024843750751243
10454401,12.181,[ 0.42183955 -4.34803132  0.03550374  0.33958197  2.0576923   0.07277512],17486.963105142953,11.0,0.2194296017696011,0.4497840826378265,0.3466085335385203
10483644,5.111,[ 0.0510172   1.80294101  0.02350878  0.00278636 -0.75415118  0.02041489],4804.698890328646,21.0,0.1452951818648551,0.1261735086069009,0.0704395584152347
10487119,6.749,[ 0.08707787 -0.87012804  0.04139608  0.07042321  2.50286304  0.04138035],66347.85724995626,41.0,0.2558470172566058,0.255749761527503,0.0003993449377983
10489521,3.225,[ 0.37745718 -1.12067565  0.03935213  0.23281357  0.49231808  0.04023516],177659.2372958786,61.0,0.2432144409960894,0.2486720013804588,0.0110977690724381
10490960,5.682,[ 0.22247401  2.12688681  0.0468081   0.21483695 -0.43267238  0.05281538],28433.469619782634,11.0,0.2892958154847589,0.3264235965311531,0.0984359619758897
10547685,2.777,[ 0.04202142  0.13956792  0.02612709  0.04087965 -1.24923315  0.02587099],15231.014033032034,31.0,0.1614775371057432,0.1598947206941776,0.0049281240673462
10551346,1.428,[ 0.00533351 -0.32547101  0.01291016  0.00356752  0.38648677  0.01189928],2547.8818846647346,11.0,0.0797908000570065,0.0735431026154367,0.0408075816071766
10556578,1.253,[ 0.03839857 -0.28451851  0.01803546  0.03591526  0.34169839  0.01813301],70610.66837692635,21.0,0.1114675024198073,0.1120704523301628,0.0027205523501834
10593759,6.265,[ 0.01067194  2.93802496  0.03404141  0.0100632  -0.1889802   0.03288707],1751.3755075299075,11.0,0.2103917508573385,0.2032573739502686,0.0173023487220642
10613718,1.176,[ 0.0082052   0.34905486  0.01369567  0.0062013  -0.23913975  0.01376809],1725.472631261767,31.0,0.0846455818712991,0.0850931638508569,0.0026496684130357
10711551,10.692,[ 0.37623374  2.26633574  0.04697565  0.2337526  -2.73143235  0.06251614],62014.706024823055,101.0,0.2903313417982627,0.3863787697025556,0.1508717364960082
10728219,3.372,[ 0.37896275 -1.17391284  0.03226906  0.04487006  0.51389058  0.03146067],210461.29953931607,31.0,0.1994377997261791,0.1944415837372823,0.0127124233714516
10794242,7.144,[ 0.22310294 -0.85268752  0.05645907  0.01617779  2.56982509  0.05819751],253919.54646079044,71.0,0.3489433041337708,0.3596876333946204,0.0361972766961058
10816107,2.162,[ 0.05353605  0.28885496  0.03993039  0.00083687 -0.7928558   0.02753275],45694.015918528086,11.0,0.2467883522043543,0.1701652051108073,0.1837697467004132
10848459,3.474,[ 0.00831647 -1.15434638  0.02207553  0.007657    0.58208023  0.02280786],1482.9111739006398,21.0,0.1364370340612941,0.140963163345233,0.0163183036807279
10879213,1.337,[ 0.45844637  0.08225369  0.01996088  0.2881031  -0.58627973  0.02037622],15261.22258885813,41.0,0.1233675424779334,0.1259345358592456,0.0102967935894227
10923260,7.436,[ 0.11859973 -2.42980291  0.0427524   0.00456295  3.03731835  0.03261593],44178.998209172576,41.0,0.2642296765151828,0.2015816165455684,0.3932043046634775
10935310,4.129,[ 0.15819048 -0.34538491  0.02532101  0.0090484   1.71444876  0.02617544],17192.433222057,11.0,0.1564956046181221,0.1617763706959198,0.0166866886113295
10960995,3.117,[ 0.06832067  0.50546447  0.02866296  0.04440939 -1.05386091  0.02817559],145885.19819107544,51.0,0.1771503909132001,0.1741382327628805,0.0085846790116852
10965963,6.64,[ 0.22858148  1.26469575  0.0531526   0.19762425 -2.21014913  0.05813733],142333.37671104923,11.0,0.3285077366529161,0.3593156842518068,0.057862054765235
10979716,10.684,[ 0.08546003  2.58006619  0.03139631  0.06265401 -2.62225887  0.02816021],2314.8727207862084,11.0,0.1940438123745416,0.1740431733605429,0.0580877284816084
10987439,10.675,[ 0.01740127 -3.30262799  0.03585455  0.01437875  2.25042694  0.03088358],11856.70038463342,11.0,0.2215977896393939,0.1908748522014249,0.0809569918184946
10991989,0.974,[ 0.00856219  0.13915158  0.02387553  0.00474419 -0.34714303  0.02374903],44002.337039022976,61.0,0.1475618454095013,0.1467800642773593,0.002889397548542
11021252,3.269,[ 0.06052788 -1.52401428  0.02560772  0.00193039  0.10940269  0.02005478],3630.989421246382,21.0,0.1582676052447378,0.123947886976545,0.1216093143893855
11044779,15.609,"[ 2.62044962e-03 -5.17248202e+00  3.07613248e-02  2.81435121e-03
  6.06259828e+00  2.36268436e-02]",4224.754432498436,11.0,0.190119279437873,0.146024870632635,0.3693146316482471
11073223,11.579,[ 0.30761781  0.28554159  0.04102193  0.14459031 -3.70918971  0.077391  ],26472.967695085208,91.0,0.2535346000493111,0.4783123282316897,0.3919367274870093
11099351,2.378,"[ 4.64982256e-03  1.29665586e-01  2.36137886e-02  9.22499156e-04
 -1.06296365e+00  2.29067207e-02]",1284.201244367618,61.0,0.1459441846245482,0.1415741767098621,0.0153869557546713
11124509,8.893,"[ 7.79335893e-03  4.21810445e+00  2.36025899e-02  3.29991076e-03
 -2.28209087e-01  2.21364470e-02]",1871.1907029505885,21.0,0.1458749718323915,0.1368135275899439,0.0320545372168178
11134079,1.261,[ 0.15563794  0.54447107  0.02219494  0.01563856 -0.08766599  0.01882088],212800.01927772383,21.0,0.1371750404802993,0.1163218090504302,0.0822875626343774
11147276,3.133,[ 0.11864029 -0.54046884  0.02969069  0.06945175  1.02547777  0.02944684],39369.64762445892,41.0,0.1835022409548479,0.1819951772748814,0.0041326467345902
11147460,4.108,[ 0.00436365  1.42972456  0.03683883  0.00367004 -0.62528684  0.0360907 ],2545.899623078804,21.0,0.2276810762756156,0.2230573015351724,0.0102655102683788
11193447,0.626,[ 0.03312361  0.12803319  0.01752997  0.03099023 -0.18536463  0.01646266],212876.9389500013,21.0,0.1083433682894617,0.101746885453646,0.0314141932573335
11198723,6.84,[ 0.12762421 -0.77979216  0.03905854  0.03910929  2.62390441  0.03906845],4999.353068388854,51.0,0.2413998993778503,0.241461144765843,0.0037462078528239
11200773,2.49,[ 0.02365925  0.52966016  0.02622123  0.00264617 -0.71435524  0.02456603],5298.2549753023495,21.0,0.1620594000956157,0.1518294595489542,0.032596882282328
11228612,2.98,[ 0.38028166 -0.08793205  0.03197404  0.08721195  1.40123172  0.03381159],94827.13124134368,51.0,0.1976144279420428,0.2089713070386829,0.0279357884153303
11232745,9.634,[ 0.03625461 -3.22690447  0.0247649   0.02303791  1.5904161   0.02354193],1145.7154604402883,11.0,0.1530586107302687,0.1455000712948617,0.0253168170930227
11233911,4.96,[ 0.18766074 -0.3500912   0.05120658  0.1315974   2.13027827  0.04923969],75681.19812401179,51.0,0.3164804677101877,0.3043241356379649,0.0195819248680186
11250867,2.253,[ 0.27632047 -0.16958452  0.0298139   0.03422825  0.95753436  0.0280738 ],125246.57490385351,31.0,0.1842637555220876,0.1735091461533234,0.0300629734843271
11252617,4.478,"[ 1.25121445e-01 -1.06686837e+00  3.19147790e-02  1.15529135e-03
  1.17141796e+00  2.00625169e-02]",74907.5557621933,11.0,0.1972481620212769,0.1239956756520523,0.2280278153976636
11287726,4.738,[ 0.11058325  0.81189415  0.05646636  0.00193115 -1.56259997  0.03625857],40876.13275429871,11.0,0.3489883605689616,0.2240948301783318,0.217940247756133
11350389,1.513,[ 0.02748602  0.51021155  0.01723499  0.00716822 -0.24680696  0.0155264 ],2621.547964613458,21.0,0.1065202208703017,0.0959603637913425,0.0521552208154074
11358392,0.985,[ 0.00689004  0.04415276  0.01577508  0.00125218 -0.44915681  0.01216912],2580.952277628851,11.0,0.0974973390603198,0.0752108298931323,0.1290478885516983
11391181,8.617,[ 0.18652594 -1.06043262  0.03515644  0.11088588  4.17960861  0.0395903 ],17113.707898449615,31.0,0.217283142750677,0.244686465830954,0.179873458563009
11391667,1.084,[ 0.00877423 -0.49201488  0.01565203  0.00708081  0.05035305  0.01523396],1772.9272213679264,21.0,0.0967367930843671,0.0941529696984368,0.0135461794853203
11404644,5.903,"[ 6.31813426e-02 -1.02690599e+00  6.31695562e-02  7.96852898e-04
  1.87511576e+00  1.51744127e-02]",17725.915918060593,21.0,0.3904172066543884,0.0937849204733152,0.6127622485021903
11455484,6.143,[ 0.06954326  2.30812995  0.06339228  0.01761826 -0.6953638   0.06166567],25329.147830495294,91.0,0.3917937140701708,0.38112246698325,0.022203940701709
11457191,2.298,[ 0.04252406 -0.83946042  0.0316771   0.02765044  0.30860054  0.03158014],42286.79465644788,31.0,0.1957791813805778,0.1951799232216145,0.0016617627855914
11546211,2.194,[ 0.03943208 -1.08792416  0.01441294  0.03298948  0.00888972  0.01496922],56864.979809420605,11.0,0.0890786954364983,0.0925167374125428,0.0189328942807469
11548140,2.757,[ 0.02323449  1.04525819  0.01472795  0.0231359  -0.33395639  0.01456215],211501.3349856813,11.0,0.0910255494886818,0.0900008781070021,0.0056749642764832
11564013,1.751,[ 0.01139329 -0.66384308  0.01519359  0.00590946  0.20959601  0.01387024],27920.43883028658,11.0,0.0939034159622447,0.0857245118861285,0.0455699941777607
11616200,1.719,[ 0.19816779 -0.35991542  0.03631469  0.00445725  0.50291807  0.02475538],255757.28038372617,11.0,0.2244416368190495,0.1529997576543912,0.1893039048623135
11662440,13.639,[ 0.08819727  2.04701571  0.02859162  0.02984468 -1.98115509  0.03248467],25396.837593946613,31.0,0.1767094838379996,0.2007703482747058,0.3277340941541706
11673686,4.619,"[ 3.60599008e-02 -1.00814596e+00  7.13712053e-02  4.85979290e-04
  1.37865133e+00  1.49117678e-02]",138305.1868153769,11.0,0.4411072083979924,0.0921616532992244,0.6548798002008861
11704044,13.765,[ 0.40001086 -1.29779796  0.04607041  0.37268207  5.5845766   0.04612588],61478.06793540959,11.0,0.2847365373395711,0.2850793776973184,0.0006018388761013
11858541,5.674,[ 0.0374928  -1.43020974  0.0379515   0.01081449  1.6069541   0.03539694],4063.8976168228382,71.0,0.2345578858262778,0.218769512447583,0.0654494947122534
11873166,1.469,[ 0.12348145  0.37640109  0.02400692  0.08278761 -0.35721378  0.02376564],66851.7733615844,21.0,0.14837393114894,0.1468827065823724,0.0051385212490096
11922782,3.513,[ 0.24751931 -0.80386404  0.0414993   0.12991856  0.95293084  0.04273204],1977192.9315507368,41.0,0.2564849631525518,0.2641038715173214,0.0146357683082112
11967004,1.942,[ 0.07054921 -0.34702615  0.02255062  0.00528205  0.62393372  0.02029105],26436.636152210613,21.0,0.139373330921585,0.1254081284664367,0.0527423828393522
11968490,1.079,[ 0.03216122 -0.15823604  0.0211947   0.01907942  0.38326408  0.02062633],29136.77917139474,31.0,0.1309930745745795,0.1274803234821453,0.0138987995966388
11975363,3.518,[ 0.33811985 -0.6156437   0.03876044  0.31258591  1.14394467  0.03912654],38194.29296175653,51.0,0.2395575571496861,0.2418202053052618,0.0047076946879585
12004679,5.042,[ 0.49238366  2.23229064  0.03468089  0.39602183 -0.28350424  0.03497818],95494.35148539176,31.0,0.2143440047275495,0.2161813780368391,0.0045654458969966
12010534,2.582,"[ 1.83324972e-01 -1.14945967e+00  4.80347717e-02  1.11672920e-03
  1.45646170e-01  4.05776511e-02]",89659.2752859651,11.0,0.2968772063987437,0.2507887363722144,0.0841914095455111
12013615,8.203,[ 0.3537905  -1.20412839  0.06265313  0.28681232  2.92572528  0.06546619],172034.2370364713,11.0,0.387225473779921,0.404611491088521,0.022617904427151
12022517,3.443,[ 0.05617645  0.49292706  0.03073985  0.02227281 -1.2231057   0.03056952],108925.700095055,41.0,0.1899865492662021,0.1889338554507884,0.0037335851577898
12109575,0.532,[ 0.04667627  0.08065439  0.01002182  0.03711682 -0.18669724  0.00969163],663169.1299553611,11.0,0.0619394909606716,0.0598987780230702,0.0172182474245506
12109845,0.866,[ 0.28786046  0.30641941  0.01842174  0.08535999 -0.12764401  0.01519209],158719.86754049984,21.0,0.1138549328429563,0.0938941509377088,0.0961005629201652
12351927,10.116,[ 0.05757767 -1.64490058  0.02510984  0.00512358  3.37324785  0.0180515 ],1669.4593133587662,11.0,0.1551904466650202,0.1115666578128102,0.1636507832434337
12356746,1.005,[ 0.04352652 -0.17313404  0.02071181  0.03327333  0.32931049  0.02018628],17525.84282927937,21.0,0.1280085845745479,0.1247605731436785,0.0128500066900762
12365000,1.263,[ 0.01668209  0.29188039  0.01651356  0.00894333 -0.33942593  0.01677462],4785.6496479073,21.0,0.1020614735102625,0.1036749668828304,0.0078462245049977
12367310,8.627,"[ 3.80413454e-02 -1.42866675e-01  4.21666590e-02  1.17140824e-03
  4.21880020e+00  9.21889219e-03]",3090.5596069267717,11.0,0.2606095440717638,0.0569770369410367,0.641247354492723
12400729,0.932,[ 0.07484379  0.03498458  0.01778641  0.00858487 -0.43435081  0.01625337],32407.60761438557,21.0,0.1099282795623581,0.1004533963657148,0.0453861186426431
12418662,2.752,[ 0.06623681  0.04752588  0.04220466  0.00861817 -1.3338086   0.03293258],29702.223627194748,31.0,0.2608444336767773,0.2035386476562259,0.1234395262443618
12418816,1.522,[ 0.37696109 -0.31797645  0.02313078  0.36738694  0.44431808  0.02370771],820136.4440644515,31.0,0.1429589766216952,0.1465246902388657,0.012389741216423
12470530,8.207,[ 0.39466038 -3.8937309   0.03617712  0.13566959  2.11544379  0.03120439],14684.744277760772,11.0,0.2235914023827399,0.1928576539479758,0.3721318844760842
12506351,2.456,[ 0.05444074 -0.25806464  0.0249058   0.03861147  0.96860819  0.02457716],23914.26473223892,31.0,0.1539293890689225,0.1518982547597859,0.0066954578573116
12557713,7.215,[ 0.04517744  0.98595655  0.0223011   0.00975944 -2.69647096  0.02018965],2811.0628296242658,21.0,0.1378311501340953,0.1247814025205809,0.052301047147283
12599700,1.018,[ 0.05225819 -0.26862629  0.01115258  0.0249006   0.24086983  0.0104244 ],9949.919934145282,11.0,0.0689281198560215,0.064427609171497,0.033756842756261
