KIC,Porb,sol,chi_fit,window,dur1,dur2,ecc
5369827,3.607,"[ 2.30743113e-05 -5.00730737e-01  2.52281364e-02  2.58793102e+00
  6.42176618e+00  5.00000000e-02]",1585.0432007159905,11.0,0.1559216044559406,0.3090232308363845,2.2534381360938736
5372966,9.286,"[4.94383194e-02 3.16414101e+00 3.92959333e-02 1.72085210e-03
 2.52813566e+00 1.72514915e-03]",4494.052526697008,11.0,0.2428671253409104,0.0106622232568964,1.1394228456285551
5450814,6.488,"[ 1.94203054e-02 -3.77171243e-01  2.24381998e-02  1.35245701e-03
  2.75709729e+00  9.43265115e-03]",1844.4411773646648,11.0,0.1386784996947045,0.0582981666100721,0.4089342144364107
5608566,4.397,"[ 4.49381647e-03  9.43711074e-01  1.71081542e-02  3.23094175e-04
 -8.79036802e-01  4.96472526e-03]",4111.062714218248,11.0,0.1057363418251005,0.0306843087883756,0.5662911731726481
5642620,0.987,"[2.58793920e+00 5.31972442e+00 5.00000000e-02 5.10285499e-04
 6.20417861e-01 4.58875133e-02]",6202.234490826756,11.0,0.3090232308363845,0.2836061523299071,6.693618147378258
5771719,12.265,"[ 1.23706808e-02 -4.47590481e+00  5.05896220e-02  4.77290048e-04
  5.85194241e+00  1.59228361e-02]",2936.0069237715934,61.0,0.3126673686424617,0.0984105249756002,0.7485672755776783
6025466,1.128,[0.02441804 0.23796104 0.01384658 0.00747765 0.21859902 0.00779688],7090.918145214012,11.0,0.0855782855545575,0.0481883423461069,0.8083030778501282
6044064,5.063,[0.5437825  2.11370427 0.08433097 0.52954221 2.2726646  0.0813877 ],1976691.2565606828,11.0,0.5212045744507785,0.5030138206129191,0.736294941935067
6056992,10.431,"[2.82423770e-02 2.42532422e+00 3.39483689e-02 1.37167380e-03
 4.20574288e+00 6.71885731e-03]",5544.460869012932,21.0,0.2098166926314268,0.0415256598585553,0.8461132659763859
6153672,3.364,"[ 4.20067367e-03  1.57031936e-01  1.21584273e-02  2.79039036e-05
 -2.13896068e+00  3.02697755e-01]",19150.81471579443,11.0,0.0751447296033517,1.870812761679305,0.9662805572945444
6182019,3.665,"[9.98599567e-02 1.03617152e+00 3.84677088e-02 1.24728583e-04
 1.28644056e+00 4.43945303e-02]",55590.95578954444,11.0,0.2377483126962669,0.2743788232721731,0.6818960793036694
6197038,9.752,[ 0.33541759 -1.5849037   0.10282799  0.27962291 -1.40014292  0.09114476],114619.1073567264,21.0,0.6355247692930837,0.5633169714475668,0.7580346477812515
6200709,3.724,"[ 2.98118153e-02 -1.13013778e+00  3.74056929e-02  9.00362249e-04
  7.37080653e-01  2.65334165e-02]",53185.63717984986,31.0,0.2311845613297474,0.1639888417913431,0.1700553446239033
6283224,0.766,[ 0.13983508 -0.14583556  0.02209707  0.05129148  0.23741464  0.01414803],9171339.64589404,11.0,0.1365701659643067,0.0874413796001281,0.2193142352705925
6305192,8.025,"[ 3.41873662e-03  9.55582240e-01  6.81326234e-02  2.50041835e-04
 -2.10543647e+00  1.82207344e-02]",3069.330393530024,41.0,0.4210912676324377,0.112612603943405,0.6072602143094548
6579806,9.88,"[ 1.90941141e-02  2.57510225e+00  2.63013083e-02  2.35335695e-03
 -2.02524269e+00  9.97371594e-03]",1268.8671180755096,11.0,0.1625543049105973,0.0616421984422936,0.453333395932462
6595662,2.681,"[2.10355442e-01 1.08282589e+00 3.06491676e-02 5.17599423e+00
 6.78814963e+00 7.68648115e-08]",183280.78360872768,11.0,0.1894260958060715,4.750602471403909e-07,2.745909150314912
6599919,13.61,"[ 1.71020779e-02 -3.73974308e+00  4.27053513e-04  5.58898744e-03
  1.64433673e+00  2.30770999e-02]",1549.4084936212569,11.0,0.0026393891260028,0.1426271990614971,0.977516157879984
6603756,5.204,"[ 3.81306126e-02 -8.29465184e-01  6.93972695e-02  8.68839583e-04
  1.78731917e+00  4.69767961e-02]",13185.19400319446,51.0,0.4289073685173283,0.2903384256324095,0.1927103531635958
6614926,3.027,"[ 7.35268118e-02 -1.21240708e+00  4.82348206e-02  1.08088805e-04
  1.43486017e+00  2.13678432e-02]",150575.65835152674,11.0,0.2981136017594941,0.1320631987638094,0.7036679527993188
6628237,3.84,[ 0.05203224 -0.22349669  0.02073564  0.0334443  -0.19014376  0.01679838],2401.1188641455005,11.0,0.1281559058653198,0.1038217832191525,0.7788511512211796
6634112,9.942,[0.02283065 2.34904533 0.01703823 0.02046613 2.32060867 0.0159615 ],2133.8075224660647,11.0,0.1053041616147387,0.09864949495344,0.7815866361629971
6675060,10.443,"[ 1.45466141e-01 -4.08386101e-01  3.56575092e-02  3.56989504e-04
  2.16692249e+00  2.28989083e-02]",42871.13507502079,11.0,0.2203799737024172,0.1415258921544886,0.453764317524124
6758917,2.236,"[ 2.95122370e-02  1.22769812e-01  1.76912013e-02  5.84928358e+05
 -2.63113713e+00  2.19623277e-01]",13930.424762588991,11.0,0.1093398438835721,1.3573738894734546,1.4299535644697408
6805146,13.78,"[ 2.92972108e-02  3.03111137e+00  9.17994219e-02  5.13613687e-04
 -6.16391200e+00  9.12676624e-03]",14839.480331536188,21.0,0.5673630783862356,0.0564076557992354,0.8602491395590444
6866228,7.702,"[ 1.93331576e-02 -1.65030606e+00  3.62011791e-02  4.78892977e-04
 -6.93985503e-01  3.63470905e-03]",1528.9517053228817,11.0,0.2237401065810065,0.0224641906672145,1.0083932585220243
6867766,12.965,"[ 3.83534575e-03  4.63134114e+00  1.76002882e-02  1.19627470e-03
 -3.06501944e+00  1.19825312e-03]",1018.1866841586722,11.0,0.1087779582065344,0.0074057610145414,0.8848240585742573
6956014,1.851,"[ 3.29957903e-04 -8.28379390e-01  1.61079653e-02  6.17294309e-06
  4.59162430e-01  3.01091305e-02]",1147.376235632004,11.0,0.0995547094916282,0.1860884158333702,0.4314727326536755
7038831,0.627,"[ 3.05263344e-04 -2.35664750e-01  1.17794433e-02  1.32795134e-04
  6.62515434e-02  5.53808666e-03]",1081.1512481748805,11.0,0.0728024322002251,0.0342279486105608,0.3615733335262888
7051984,0.678,"[2.58792982e+00 5.18378257e+00 5.00000000e-02 1.31434839e-05
 3.57708996e-01 5.16682019e-02]",1319.285385629823,11.0,0.3090232308363845,0.3193334932876741,10.395704240086342
7174349,2.974,[ 0.01323851 -1.06913108  0.01310937  0.00158568  0.62222293  0.00778719],58946.405612627874,11.0,0.0810220103455017,0.0481284337018854,0.276618752788933
7270230,6.998,"[ 2.06741463e-02 -1.60172619e+00  2.01351130e-02  1.49998367e-03
  2.49926765e+00  3.63178087e-03]",1296.0952929704897,11.0,0.1244443535404209,0.0224460931266188,0.7074086545381345
7376983,5.645,"[4.34781923e-05 1.69106678e+00 3.49971734e-02 6.24903589e-03
 6.00769312e+00 7.77651685e-01]",2686.5283447105367,11.0,0.2162987917846064,4.8062487201899575,1.003998587662833
7601633,15.664,"[ 1.29364421e-04 -6.31021924e+00  1.82981032e-02  2.06307334e-04
  6.09165832e+00  1.62594901e-02]",2707.572198655859,11.0,0.1130907792091431,0.1004912028891809,0.4620516727019839
7678434,10.372,"[ 7.27210982e-04  3.55252111e+00  1.98192099e-03  3.05651816e-04
 -1.76303043e+00  1.25352925e-02]",2030.23451530726,11.0,0.0122491925304215,0.0774739316622037,0.7272204463753397
7684873,2.947,"[3.91776487e-04 8.86567655e-01 2.04822878e-02 5.17588222e+00
 7.06356132e+00 1.57956186e-02]",1126.9083585145304,21.0,0.1265900552356087,0.0976242620896172,2.51036080202775
7708193,7.942,"[ 8.62775826e-02 -1.59453504e+00  6.39853352e-02  4.53722425e-03
 -7.75237524e-01  9.88327492e-04]",33915.433714465864,11.0,0.3954591001199912,0.0061083230886247,1.152671568197723
7763269,6.408,"[ 8.13598047e-03  2.59895657e+00  2.72352789e-02  3.31319555e-03
 -2.58222048e+00  1.07943061e-04]",28324.516439892923,11.0,0.1683266773910254,0.0006671382691658,1.1041616941487526
7767559,4.409,"[ 1.43344910e-02  6.99862333e-01  4.52673079e-02  2.58243707e-04
 -9.40645548e-01  2.34934503e-02]",4055.523823345343,21.0,0.2797729943557121,0.1452004381402949,0.3750314818773284
7802136,10.98,"[ 5.32025483e-02 -5.35524570e+00  3.69512887e-02  3.83296167e-04
  1.39334746e+00  9.27204335e-03]",4799.46801552227,11.0,0.2283761318960895,0.0573055358017202,0.625299451916284
7838906,5.615,"[ 1.09785500e-03  1.07013570e+00  3.15048045e-02  2.50124102e-04
 -1.73241761e+00  1.34828833e-02]",1283.379301334146,21.0,0.1947143291752215,0.0833304834137047,0.4005991311343851
7840035,13.542,"[ 3.05615096e-03 -4.48075388e+00  2.65040249e-02  1.23999430e-04
  5.34951639e+00  1.99554362e-02]",48074.59130720486,11.0,0.1638071877382838,0.1233338675349813,0.3818272630726076
7846730,11.028,[ 0.2964332   5.40228137  0.07750029  0.13546827 -5.54171748  0.03383702],99632.00532792056,71.0,0.4789878147154418,0.2091285182666968,0.8671777027257958
7940533,3.906,[0.05656821 1.13036455 0.03740191 0.06010586 1.03753583 0.03696547],344352.7048064249,31.0,0.2311611976910703,0.2284637649851046,0.7480901483327482
7943602,14.692,"[1.73618433e-03 3.45087606e+00 2.24929434e-02 1.68972412e-03
 2.85804053e+00 2.07020196e-02]",7368.469605592356,11.0,0.1390168409098517,0.1279480997390862,0.7232045775730995
8043714,6.815,"[ 2.57861255e-02 -1.47781125e+00  3.01873598e-02  5.22855702e-04
 -6.12309248e-01  1.55379495e-02]",30138.922492766407,11.0,0.1865719086840038,0.0960317467638474,0.6677801287855517
8128067,12.43,"[9.26886932e-04 1.87114580e+00 1.44269626e-02 5.81952844e-04
 2.89994917e-01 1.20352416e-01]",33250.17965850886,11.0,0.0891653317900553,0.7438338461664027,0.9800902931023716
8176653,2.867,"[ 1.72261135e-04  6.44682137e-01  1.15257604e-02  3.10222283e-04
 -1.88599164e-01  5.96452102e-03]",1039.1871025525072,11.0,0.0712345541545036,0.0368635110859143,0.4574318291033823
8180020,5.803,"[ 6.45080623e-02 -1.55837151e+00  5.50378937e-02  2.05172772e-04
  1.65261400e+00  2.49612307e-02]",20405.558586248462,21.0,0.3401597542138308,0.154272002812001,0.3851827602462546
8242681,4.021,"[ 2.21116919e-02 -1.89593701e+00  4.25086076e-02  7.82400712e-04
  1.18586949e-01  2.90036649e-02]",2438.380886655678,41.0,0.2627229452998165,0.1792561247617543,0.1888544452497386
8323764,6.714,"[ 2.19780269e-02 -3.88332241e-01  3.55266699e-02  1.39678068e-03
  2.90926754e+00  7.47877174e-03]",19616.186734013056,31.0,0.2195713263343855,0.0462222840868014,0.6523422127319114
8379547,6.042,"[ 1.31531688e-01 -4.19229100e-01  7.15299130e-02  1.05712697e-03
 -3.12240523e+00  4.30031849e-02]",57787.586391776334,11.0,0.4420880961754274,0.2657796625129744,0.2624177373265752
8429817,6.263,"[ 2.73735795e-03 -2.87656425e+00  1.11311879e-02  9.74001300e+00
  1.94415629e+01  3.05910699e-01]",1895.6975389985048,11.0,0.0687959126900672,1.890670251079385,4.901117672447048
8458207,3.53,[ 0.07872445 -0.26549152  0.04598097  0.0014375  -0.52481133  0.00102635],109522.84533192644,11.0,0.2841837561917374,0.0063433089855171,1.167680646620586
8678664,15.42,"[ 1.48355153e-02 -5.40670643e+00  2.08835863e-02  4.51702852e-04
  3.88899152e-01  1.77818116e-02]",51296.1980842524,11.0,0.1290702658100002,0.1098998571888973,0.2108697663037414
8848104,0.825,[0.02044777 0.12299112 0.01305803 0.02085033 0.10143232 0.01323516],89081.34322672524,11.0,0.0807046687734854,0.081799411795448,0.7443807886385603
8891278,12.719,"[ 8.52904271e-03  3.22932355e+00  2.35848999e-02  1.32478798e-03
 -1.97179177e+00  2.27429595e-03]",36136.95868057059,11.0,0.1457656390101238,0.0140562056291972,0.8364267480817049
8953059,5.5,[ 0.04615235 -0.14111429  0.06023018  0.00033862  0.1100597   0.0224771 ],6441.07036112767,11.0,0.3722505219064387,0.1389188914621822,0.8471578673401744
9221398,13.788,[0.0128659  2.42816884 0.01953995 0.00656002 2.46065793 0.01083033],1766.9418435687828,21.0,0.120765974507619,0.0669364982051385,0.8326423136461811
9291748,15.927,"[ 3.93076120e-01  6.54272830e+00  1.01059883e-01  1.77127581e-03
 -4.17110573e+00  3.56655869e-03]",141906.5740948399,11.0,0.6245970303691788,0.022042989742971,0.970500488034248
9446824,4.202,[0.04376606 1.33867419 0.02491253 0.04325856 1.3973527  0.02401027],76373.08245342378,61.0,0.153971029412737,0.1483946261488871,0.7636856191204006
9509207,14.2,[ 0.22201603  1.00877364  0.05256597  0.00661009 -4.61722302  0.00743031],14995.18289118238,11.0,0.3248821448767739,0.0459227595175768,0.769774841257467
9528420,4.708,"[ 3.62428325e-02 -2.06540293e+00  6.85283130e-02  8.87545819e-05
  2.27368006e+00  2.39550959e-02]",28072.356918049576,21.0,0.4235368134386306,0.1480536223873931,0.8191096688907247
9551200,0.712,[ 0.05368054 -0.31829687  0.01372345  0.00144302  0.2259742   0.01872976],14621.005228419785,11.0,0.0848173173053369,0.1157586204127948,0.4430799267608383
9649222,5.919,"[1.05522522e-01 1.41139534e+00 4.22602272e-02 4.71164253e-04
 2.89078201e+00 8.51011933e-03]",14404.179458315524,11.0,0.2611878389533175,0.0525964913451852,0.772136313905143
9655129,2.744,[ 0.03374284 -0.49649348  0.04177043  0.00166776  0.8651338   0.03225163],90652.53512975914,31.0,0.2581606858847349,0.1993300667312669,0.1287311336068697
9674608,2.972,"[ 5.74724653e-03 -1.23137753e+00  1.18915851e-02  7.91622737e-04
  1.29053027e+00  5.01220807e-03]",1050.482519213664,11.0,0.0734955209934238,0.0309777745945942,0.6821978348685489
9705459,2.487,[0.0386924  0.13166849 0.01688798 0.0418993  0.08938328 0.01930182],7330.191511806273,11.0,0.1043755930018173,0.1192942023439256,0.7616169524399812
9719636,3.352,[ 0.05130776  1.64428817  0.03357515  0.07995255 -1.69863347  0.02086013],15735.47231864043,11.0,0.2075100211072276,0.1289253250819513,0.8153193234391756
9724993,7.863,[0.0142963  0.15344699 0.02231459 0.01359089 0.19620347 0.02179273],1766.8556855405843,11.0,0.1379145121668282,0.1346892181081422,0.7769467663531034
9767437,0.713,[0.02501836 0.21020134 0.01183689 0.01347829 0.2274366  0.00708784],143086.98051090713,11.0,0.0731574835686815,0.0438061369275701,0.7884293827644094
9774400,10.818,[ 0.00736974 -5.16762796  0.06993732  0.00566024 -4.98065968  0.1045968 ],1656.051251621457,11.0,0.432245153650328,0.6464568354311595,0.7838227884806536
9821151,8.429,"[ 2.21933444e-04 -2.69092574e+00  7.02300187e-03  1.14848713e-05
  3.89266587e+00  3.53761768e-02]",3328.9134532625367,11.0,0.0434054145132849,0.2186412088929854,0.8013139539088041
9880467,8.973,"[ 3.09089107e-04 -3.01497433e+00  1.54113798e-02  3.07747359e-04
 -3.35357197e+00  1.73724993e-02]",2381.825410890274,11.0,0.0952494874559661,0.1073701170445362,0.728583770265984
9886224,2.993,[0.09212718 0.16036829 0.01574341 0.09797148 0.12544164 0.01695681],35881.345417838995,11.0,0.097301615037505,0.1048009662811124,0.7679648262526324
9895004,2.251,"[5.41768343e-04 2.62857612e-01 1.20667204e-02 2.11402063e-04
 3.95125943e-01 1.32731959e-03]",1892.5114589783936,11.0,0.0745779386676814,0.0082034517644548,1.059847092651764
9962595,11.374,[ 0.02064227 -0.44310067  0.01510624  0.02005882 -0.41582355  0.01528103],1464.469010622032,21.0,0.0933635650560479,0.0944438923315533,0.7816522467903139
9967884,5.428,"[1.41317270e-02 2.44809548e-01 1.86917361e-02 2.50699261e-04
 9.30660383e-01 7.06998331e-03]",1406.005332459389,11.0,0.115523613291361,0.0436957816876428,0.7402637177549402
10019399,11.806,"[2.14225618e-03 7.06575235e-01 2.00635782e-02 4.98402666e-04
 4.00415685e+00 3.29606345e-03]",1845.111218544064,11.0,0.1240022351518943,0.0203712035198133,0.7971215164374689
10068383,7.305,"[ 2.20699234e-03  1.60103806e+00  1.86757497e-02  1.47965207e-03
 -2.66266085e+00  5.22242603e-03]",3028.3165039252044,11.0,0.1154248102448458,0.0322770192986396,0.5780815671231373
10157573,5.116,"[5.90456737e-04 8.16396676e-01 1.31273158e-02 3.49210497e-04
 1.61224777e+00 3.83512377e-03]",1076.460746780308,11.0,0.0811329107564799,0.0237028467421254,0.7699502690406939
10292465,1.353,[0.07471527 0.41572219 0.01432543 0.08918181 0.44321814 0.01464944],61968.026187248775,21.0,0.0885377889109132,0.0905403677627685,0.7535590939587463
10338279,5.66,"[ 7.46159945e-05  2.43731739e+00  2.46133851e-02  2.83368903e-04
 -6.30061864e-01  8.46649331e-03]",614.4048095584478,11.0,0.1521221558679375,0.0523268623106603,0.4925438420927248
10352938,6.472,"[ 1.72956760e-03 -4.51486251e-01  2.22961847e-02  2.86280434e-05
 -2.85734044e+00  4.73850870e-02]",19379.960320157028,11.0,0.1378007802898823,0.2928618533945855,0.4125924905023531
10395543,3.687,"[ 4.97166564e-03 -1.19180488e+00  1.11997378e-02  1.47254460e-04
 -6.96778997e-01  1.73164817e-02]",2855.849176611001,11.0,0.0692195831957955,0.1070239023371275,0.613237059199902
10407221,0.934,"[2.58793142e+00 5.23643657e+00 5.00000000e-02 4.81411607e-04
 6.08329414e-01 4.57943456e-02]",53625.05614284168,11.0,0.3090232308363845,0.283030332519063,6.998266016557536
10534155,4.327,"[3.00502563e-04 4.37774070e-01 3.22520019e-03 5.01320757e-05
 2.36742078e+00 1.65267668e-01]",358.6704117312622,11.0,0.0199332356273179,1.0214309760770188,0.9654567311938194
10555365,5.802,"[ 1.39782138e-03  2.36927474e+00  3.39120075e-02  9.98032530e-05
 -9.46874733e-02  2.05364730e-02]",15741.1582534142,11.0,0.2095919620269972,0.1269249443498545,0.2726648687624307
10599397,0.937,[0.00435497 0.42184654 0.01476408 0.00377779 0.39383423 0.01285997],1567.644564554511,21.0,0.091248847828203,0.079480606717764,0.741648155340033
10601549,1.464,[ 0.04798983 -0.16043443  0.01304431  0.04556534 -0.1824888   0.01250414],86752.61749598812,11.0,0.0806198921977007,0.0772814099304901,0.7620283331361267
10614158,8.925,[ 0.00612453 -1.36034013  0.03231717  0.00869492 -0.98690993  0.02982919],323446.13138946856,11.0,0.1997351545764103,0.1843582447208491,0.7207872626388682
10659313,15.249,[ 0.02669579 -7.39417337  0.02557777  0.02302553 -7.35035437  0.02349759],2705.250062505279,91.0,0.1580825186540018,0.1452260363405653,0.7820339564523654
10857519,2.053,"[ 2.21405287e-04 -5.03084908e-01  3.56116339e-03  7.01840038e-05
 -1.06797530e+00  3.53709706e-02]",1407.7353652266536,11.0,0.0220096442903801,0.2186090319404136,0.8901265405320301
10874926,11.703,"[4.06814118e-03 2.20881727e+00 1.77696523e-02 1.41066243e-05
 3.36004128e+00 3.03741526e-02]",7474.038037833613,11.0,0.1098247069898992,0.1877263750376538,0.6830464102411652
10904857,3.121,"[ 1.79380786e-02 -1.41006442e+00  2.30395063e-02  9.72338969e-05
  1.23380316e+00  1.50679629e-02]",2823.7584959628857,21.0,0.1423948532559578,0.0931270117600027,0.5840075922793635
10925104,8.041,"[ 2.51444882e-04 -1.16600707e+00  1.94744979e-02  3.80833388e-04
 -2.25149837e+00  5.35286180e-03]",1101.0666262774648,11.0,0.1203614448056904,0.0330831729217546,0.8076231347531824
11069176,15.38,"[4.24616087e-04 4.11523822e+00 8.84007322e-03 4.29402986e-04
 4.41835858e-01 7.91676172e-03]",2553.263807469448,11.0,0.0546357597282849,0.0489292656504233,0.4139087204261746
11100657,8.344,"[ 9.42687316e-03  1.11816404e+00  1.79157057e-02  1.84255720e-04
 -9.07776633e-01  6.81154930e-02]",2638.1393951451864,71.0,0.1107273853387518,0.4209853941443245,0.7097186915623316
11200405,4.64,"[ 9.27880751e-03 -1.57602294e+00  3.73244478e-02  6.19784919e+00
  1.19326339e+01  3.56701400e-01]",21011.10188236924,31.0,0.2306824285105588,2.2045803815924394,3.873492247919756
11231334,4.157,"[ 1.60538803e-04 -5.44087498e-01  1.48639902e-02  1.38279711e-04
  2.05492247e+00  3.14261714e-04]",4923.911092679522,11.0,0.0918663656694793,0.0019422833995887,0.9785603558252638
11408935,15.995,[ 0.04992169 -0.15180393  0.06126151  0.03863761 -0.28474817  0.04379512],3632.237637924414,21.0,0.3786246121641013,0.2706741889818307,0.7900341862588591
11547869,10.727,"[5.67473052e-02 2.04293255e-01 1.63245335e-02 1.80507793e-03
 3.53080331e+00 5.40709256e-03]",78695.01182984946,11.0,0.1008932019164433,0.0334183442280133,0.584255858651453
11560037,1.467,[0.00123548 0.47967831 0.00763334 0.00186063 0.14906421 0.00053417],1103.9910677644946,11.0,0.0471775633612723,0.0033013956952351,0.9703620641647532
11568987,15.96,"[ 3.73349039e-04 -5.06856052e+00  1.26171604e-02  2.79046860e-04
 -2.97357095e+00  9.42553307e-03]",1605.529752105385,11.0,0.0779799130722764,0.0582541735899839,0.5970313325700823
11656840,7.443,[0.0228276  1.26385915 0.01646252 0.02199155 1.22588625 0.01646909],1594.6867794652044,11.0,0.1017459928181803,0.1017866101846558,0.7773842570887782
11706658,1.408,[ 0.04204244 -0.65766571  0.01384125  0.02062896 -0.63991829  0.01192502],14891.761743423223,21.0,0.0855453431722748,0.073702141384047,0.7692023775237438
11724210,5.746,"[3.00787223e-02 5.30811312e-01 3.41390892e-02 1.54716780e-04
 2.87171389e+00 3.15597875e-02]",1889.8516495717845,11.0,0.2109954326002439,0.1950541500827327,0.1506655044669594
11824222,15.841,"[ 2.34912731e-02 -1.89354125e+00  1.72543180e-02  2.56807383e-04
 -4.11912045e+00  2.16716819e-02]",1617.6666963179766,11.0,0.1066397020353919,0.133941063091953,0.5759987772181469
11911561,8.87,"[ 1.00043123e-03 -2.89986526e+00  1.04244792e-02  1.40664489e-04
  1.58965554e+00  1.59718898e-02]",1687.561605208159,11.0,0.0644281246123572,0.0987136993933028,0.2103797665194436
